wall,env_steps,episode,return,best_percent,steps,complete,dead
22721.3,1259485,1591,2.838,0.3838,1955,0,1
22755.3,1261437,1592,2.838,0.3838,1952,0,1
22776.3,1262628,1593,1.334,0.2334,1191,0,1
22810.2,1264582,1594,2.838,0.3838,1954,0,1
22848.8,1266814,1595,3.377,0.4377,2232,0,1
22888.7,1269127,1596,3.534,0.4534,2313,0,1
22899.6,1269707,1597,0.144,0.1144,580,0,1
22944.0,1272289,1598,4.057,0.5057,2582,0,1
22954.8,1272868,1599,0.144,0.1144,579,0,1
22965.7,1273447,1600,0.144,0.1144,579,0,1
22982.4,1274373,1601,0.818,0.1818,926,0,1
23018.4,1276455,1602,3.085,0.4085,2082,0,1
23031.8,1277192,1603,0.431,0.1431,737,0,1
23037.5,1277465,1604,-0.451,0.0549,273,0,1
23080.4,1279953,1605,3.877,0.4877,2488,0,1
23091.3,1280530,1606,0.144,0.1144,577,0,1
23094.0,1280633,1607,-0.801,0.0199,103,0,1
23126.4,1282504,1608,2.656,0.3656,1871,0,1
23138.1,1283135,1609,0.244,0.1244,631,0,1
23181.0,1285622,1610,3.875,0.4875,2487,0,1
23191.9,1286202,1611,0.144,0.1144,580,0,1
23202.7,1286781,1612,0.144,0.1144,579,0,1
23234.8,1288634,1613,2.622,0.3622,1853,0,1
23237.6,1288729,1614,-0.797,0.0203,95,0,1
23248.5,1289318,1615,0.144,0.1144,589,0,1
23259.4,1289901,1616,0.15,0.115,583,0,1
23269.6,1290453,1617,0.073,0.1073,552,0,1
23281.4,1291084,1618,0.244,0.1244,631,0,1
23284.2,1291189,1619,-0.797,0.0203,105,0,1
23287.0,1291294,1620,-0.797,0.0203,105,0,1
23298.7,1291925,1621,0.244,0.1244,631,0,1
23308.9,1292476,1622,0.071,0.1071,551,0,1
23320.6,1293107,1623,0.244,0.1244,631,0,1
23330.8,1293658,1624,0.07,0.107,551,0,1
23333.6,1293762,1625,-0.799,0.0201,104,0,1
23343.9,1294309,1626,0.083,0.1083,547,0,1
23355.6,1294940,1627,0.244,0.1244,631,0,1
23365.9,1295491,1628,0.07,0.107,551,0,1
23376.1,1296032,1629,0.069,0.1069,541,0,1
23387.0,1296623,1630,0.148,0.1148,591,0,1
23397.2,1297162,1631,0.067,0.1067,539,0,1
23408.9,1297802,1632,0.244,0.1244,640,0,1
23420.6,1298431,1633,0.242,0.1242,629,0,1
23432.3,1299060,1634,0.242,0.1242,629,0,1
23444.0,1299700,1635,0.244,0.1244,640,0,1
23454.8,1300280,1636,0.144,0.1144,580,0,1
23465.7,1300869,1637,0.144,0.1144,589,0,1
23475.9,1301408,1638,0.067,0.1067,539,0,1
23486.1,1301957,1639,0.068,0.1068,549,0,1
23497.8,1302586,1640,0.24,0.124,629,0,1
23508.0,1303125,1641,0.068,0.1068,539,0,1
23518.9,1303714,1642,0.144,0.1144,589,0,1
23529.1,1304254,1643,0.068,0.1068,540,0,1
23539.3,1304803,1644,0.068,0.1068,549,0,1
23559.3,1305930,1645,1.21,0.221,1127,0,1
23570.1,1306510,1646,0.144,0.1144,580,0,1
23581.0,1307099,1647,0.144,0.1144,589,0,1
23592.7,1307730,1648,0.244,0.1244,631,0,1
23606.5,1308482,1649,0.482,0.1482,752,0,1
23624.2,1309474,1650,0.948,0.1948,992,0,1
23635.9,1310114,1651,0.244,0.1244,640,0,1
23647.6,1310745,1652,0.244,0.1244,631,0,1
23665.4,1311736,1653,0.946,0.1946,991,0,1
23683.1,1312729,1654,0.948,0.1948,993,0,1
23726.5,1315250,1655,3.938,0.4938,2521,0,1
23766.5,1317552,1656,3.534,0.4534,2302,0,1
23802.5,1319634,1657,3.085,0.4085,2082,0,1
23826.5,1321001,1658,1.677,0.2677,1367,0,1
23858.5,1322840,1659,2.616,0.3616,1839,0,1
23867.3,1323304,1660,-0.099,0.0901,464,0,1
23901.3,1325259,1661,2.838,0.3838,1955,0,1
23907.8,1325581,1662,-0.354,0.0646,322,0,1
23927.8,1326708,1663,1.21,0.221,1127,0,1
23961.7,1328663,1664,2.838,0.3838,1955,0,1
24005.1,1331185,1665,3.938,0.4938,2522,0,1
24039.0,1333139,1666,2.838,0.3838,1954,0,1
24083.3,1335712,1667,4.04,0.504,2573,0,1
24115.3,1337553,1668,2.618,0.3618,1841,0,1
24147.3,1339389,1669,2.607,0.3607,1836,0,1
24157.5,1339931,1670,0.071,0.1071,542,0,1
24197.4,1342245,1671,3.534,0.4534,2314,0,1
24215.1,1343234,1672,0.941,0.1941,989,0,1
24255.0,1345548,1673,3.534,0.4534,2314,0,1
24288.9,1347503,1674,2.838,0.3838,1955,0,1
24318.9,1349221,1675,2.378,0.3378,1718,0,1
24335.6,1350146,1676,0.818,0.1818,925,0,1
24354.3,1351197,1677,1.065,0.2065,1051,0,1
24378.3,1352562,1678,1.673,0.2673,1365,0,1
24414.9,1354677,1679,3.152,0.4152,2115,0,1
24451.5,1356794,1680,3.152,0.4152,2117,0,1
24488.7,1358945,1681,3.219,0.4219,2151,0,1
24523.1,1360925,1682,2.888,0.3888,1980,0,1
24560.4,1363077,1683,3.22,0.422,2152,0,1
24604.2,1365617,1684,3.995,0.4995,2540,0,1
24622.6,1366646,1685,1.019,0.2019,1029,0,1
24638.4,1367534,1686,0.728,0.1728,888,0,1
24655.1,1368458,1687,0.818,0.1818,924,0,1
24665.9,1369038,1688,0.144,0.1144,580,0,1
24681.8,1369915,1689,0.728,0.1728,877,0,1
24692.6,1370504,1690,0.144,0.1144,589,0,1
24708.5,1371383,1691,0.728,0.1728,879,0,1
24714.1,1371651,1692,-0.462,0.0538,268,0,1
24751.2,1373793,1693,3.199,0.4199,2142,0,1
24767.8,1374721,1694,0.818,0.1818,928,0,1
24776.6,1375187,1695,-0.095,0.0905,466,0,1
24786.0,1375683,1696,-0.036,0.0964,496,0,1
24800.5,1376487,1697,0.581,0.1581,804,0,1
24837.8,1378636,1698,3.22,0.422,2149,0,1
24842.0,1378817,1699,-0.641,0.0359,181,0,1
24852.8,1379406,1700,0.144,0.1144,589,0,1
24874.8,1380655,1701,1.447,0.2447,1249,0,1
24906.7,1382490,1702,2.605,0.3605,1835,0,1
24939.0,1384347,1703,2.646,0.3646,1857,0,1
24949.9,1384936,1704,0.144,0.1144,589,0,1
24971.9,1386171,1705,1.442,0.2442,1235,0,1
24978.5,1386503,1706,-0.354,0.0646,332,0,1
25010.4,1388334,1707,2.603,0.3603,1831,0,1
25042.7,1390189,1708,2.642,0.3642,1855,0,1
25048.4,1390466,1709,-0.462,0.0538,277,0,1
25066.0,1391455,1710,0.941,0.1941,989,0,1
25074.9,1391921,1711,-0.094,0.0906,466,0,1
25107.0,1393765,1712,2.624,0.3624,1844,0,1
25120.3,1394493,1713,0.431,0.1431,728,0,1
25129.6,1394989,1714,-0.036,0.0964,496,0,1
25173.9,1397553,1715,4.04,0.504,2564,0,1
25211.1,1399705,1716,3.219,0.4219,2152,0,1
25222.7,1400329,1717,0.233,0.1233,624,0,1
25254.0,1402132,1718,2.523,0.3523,1803,0,1
25286.6,1404008,1719,2.686,0.3686,1876,0,1
25320.5,1405961,1720,2.838,0.3838,1953,0,1
25357.7,1408113,1721,3.22,0.422,2152,0,1
25403.7,1410780,1722,4.241,0.5241,2667,0,1
25412.5,1411247,1723,-0.092,0.0908,467,0,1
